subDirectory_filePath,expression
aligned/train_04550_aligned.jpg,3
aligned/train_09496_aligned.jpg,5
aligned/train_10047_aligned.jpg,0
aligned/train_02555_aligned.jpg,1
aligned/train_07773_aligned.jpg,2
aligned/train_08878_aligned.jpg,3
aligned/train_03680_aligned.jpg,1
aligned/train_00669_aligned.jpg,1
aligned/train_05683_aligned.jpg,3
aligned/train_02617_aligned.jpg,1
aligned/train_08584_aligned.jpg,2
aligned/train_08060_aligned.jpg,1
aligned/train_07856_aligned.jpg,1
aligned/train_06082_aligned.jpg,1
aligned/train_04897_aligned.jpg,1
aligned/train_07760_aligned.jpg,3
aligned/train_04527_aligned.jpg,3
aligned/train_09928_aligned.jpg,0
aligned/train_11603_aligned.jpg,0
aligned/train_03964_aligned.jpg,6
aligned/train_11904_aligned.jpg,0
aligned/train_09342_aligned.jpg,4
aligned/train_01167_aligned.jpg,2
aligned/train_03722_aligned.jpg,6
aligned/train_03207_aligned.jpg,1
aligned/train_03401_aligned.jpg,1
aligned/train_10999_aligned.jpg,0
aligned/train_11269_aligned.jpg,0
aligned/train_08110_aligned.jpg,1
aligned/train_11939_aligned.jpg,0
aligned/train_03306_aligned.jpg,1
aligned/train_08664_aligned.jpg,5
aligned/train_09786_aligned.jpg,0
aligned/train_08741_aligned.jpg,1
aligned/train_08302_aligned.jpg,2
aligned/train_09181_aligned.jpg,4
aligned/train_06376_aligned.jpg,2
aligned/train_04133_aligned.jpg,1
aligned/train_00933_aligned.jpg,1
aligned/train_02443_aligned.jpg,1
aligned/train_11170_aligned.jpg,0
aligned/train_07094_aligned.jpg,2
aligned/train_12081_aligned.jpg,0
aligned/train_04885_aligned.jpg,1
aligned/train_06948_aligned.jpg,2
aligned/train_08500_aligned.jpg,5
aligned/train_05460_aligned.jpg,1
aligned/train_09591_aligned.jpg,5
aligned/train_03885_aligned.jpg,6
aligned/train_07074_aligned.jpg,6
aligned/train_05876_aligned.jpg,2
aligned/train_01624_aligned.jpg,1
aligned/train_09301_aligned.jpg,4
aligned/train_06651_aligned.jpg,1
aligned/train_08607_aligned.jpg,2
aligned/train_10640_aligned.jpg,0
aligned/train_08304_aligned.jpg,6
aligned/train_12229_aligned.jpg,0
aligned/train_02320_aligned.jpg,1
aligned/train_07454_aligned.jpg,1
aligned/train_01276_aligned.jpg,3
aligned/train_03147_aligned.jpg,1
aligned/train_02345_aligned.jpg,1
aligned/train_00435_aligned.jpg,1
aligned/train_10304_aligned.jpg,0
aligned/train_02272_aligned.jpg,6
aligned/train_01458_aligned.jpg,1
aligned/train_05332_aligned.jpg,3
aligned/train_07984_aligned.jpg,2
aligned/train_03945_aligned.jpg,2
aligned/train_05665_aligned.jpg,1
aligned/train_07273_aligned.jpg,1
aligned/train_09681_aligned.jpg,5
aligned/train_08810_aligned.jpg,2
aligned/train_02999_aligned.jpg,1
aligned/train_10267_aligned.jpg,0
aligned/train_01283_aligned.jpg,3
aligned/train_10907_aligned.jpg,0
aligned/train_04309_aligned.jpg,2
aligned/train_09476_aligned.jpg,5
aligned/train_02021_aligned.jpg,1
aligned/train_07534_aligned.jpg,5
aligned/train_10121_aligned.jpg,0
aligned/train_06386_aligned.jpg,2
aligned/train_01324_aligned.jpg,3
aligned/train_11797_aligned.jpg,0
aligned/train_04636_aligned.jpg,1
aligned/train_09872_aligned.jpg,0
aligned/train_05304_aligned.jpg,6
aligned/train_09998_aligned.jpg,0
aligned/train_02465_aligned.jpg,3
aligned/train_03541_aligned.jpg,1
aligned/train_11061_aligned.jpg,0
aligned/train_04731_aligned.jpg,5
aligned/train_12270_aligned.jpg,0
aligned/train_03317_aligned.jpg,1
aligned/train_10909_aligned.jpg,0
aligned/train_04863_aligned.jpg,1
aligned/train_08851_aligned.jpg,1
aligned/train_00108_aligned.jpg,1
aligned/train_01179_aligned.jpg,1
aligned/train_02874_aligned.jpg,1
aligned/train_06917_aligned.jpg,1
aligned/train_01571_aligned.jpg,1
aligned/train_10483_aligned.jpg,0
aligned/train_08258_aligned.jpg,3
aligned/train_01158_aligned.jpg,1
aligned/train_02291_aligned.jpg,1
aligned/train_05517_aligned.jpg,1
aligned/train_09053_aligned.jpg,1
aligned/train_04878_aligned.jpg,1
aligned/train_02865_aligned.jpg,3
aligned/train_06311_aligned.jpg,1
aligned/train_00218_aligned.jpg,5
aligned/train_09834_aligned.jpg,0
aligned/train_01693_aligned.jpg,1
aligned/train_07733_aligned.jpg,3
aligned/train_02232_aligned.jpg,3
aligned/train_07690_aligned.jpg,3
aligned/train_01603_aligned.jpg,1
aligned/train_00511_aligned.jpg,2
aligned/train_00701_aligned.jpg,3
aligned/train_01936_aligned.jpg,1
aligned/train_01666_aligned.jpg,1
aligned/train_05917_aligned.jpg,3
aligned/train_07135_aligned.jpg,1
aligned/train_09608_aligned.jpg,5
aligned/train_10718_aligned.jpg,0
aligned/train_00574_aligned.jpg,2
aligned/train_09044_aligned.jpg,1
aligned/train_00040_aligned.jpg,2
aligned/train_02857_aligned.jpg,1
aligned/train_08863_aligned.jpg,1
aligned/train_08283_aligned.jpg,1
aligned/train_05966_aligned.jpg,1
aligned/train_11550_aligned.jpg,0
aligned/train_06527_aligned.jpg,2
aligned/train_04650_aligned.jpg,2
aligned/train_06495_aligned.jpg,2
aligned/train_05858_aligned.jpg,2
aligned/train_12042_aligned.jpg,0
aligned/train_08754_aligned.jpg,2
aligned/train_03976_aligned.jpg,5
aligned/train_11314_aligned.jpg,0
aligned/train_12060_aligned.jpg,0
aligned/train_08655_aligned.jpg,1
aligned/train_00347_aligned.jpg,2
aligned/train_10953_aligned.jpg,0
aligned/train_02770_aligned.jpg,1
aligned/train_02983_aligned.jpg,2
aligned/train_04099_aligned.jpg,3
aligned/train_02158_aligned.jpg,1
aligned/train_02184_aligned.jpg,1
aligned/train_09104_aligned.jpg,1
aligned/train_00252_aligned.jpg,2
aligned/train_09482_aligned.jpg,5
aligned/train_08145_aligned.jpg,1
aligned/train_10553_aligned.jpg,0
aligned/train_03273_aligned.jpg,1
aligned/train_03858_aligned.jpg,2
aligned/train_07090_aligned.jpg,2
aligned/train_10278_aligned.jpg,0
aligned/train_05027_aligned.jpg,2
aligned/train_04615_aligned.jpg,2
aligned/train_10221_aligned.jpg,0
aligned/train_09246_aligned.jpg,4
aligned/train_04680_aligned.jpg,3
aligned/train_05520_aligned.jpg,1
aligned/train_12167_aligned.jpg,0
aligned/train_02474_aligned.jpg,1
aligned/train_11160_aligned.jpg,0
aligned/train_09573_aligned.jpg,5
aligned/train_09508_aligned.jpg,5
aligned/train_00812_aligned.jpg,1
aligned/train_02317_aligned.jpg,1
aligned/train_05231_aligned.jpg,1
aligned/train_06409_aligned.jpg,6
aligned/train_07316_aligned.jpg,3
aligned/train_04416_aligned.jpg,1
aligned/train_03686_aligned.jpg,2
aligned/train_03778_aligned.jpg,3
aligned/train_03929_aligned.jpg,2
aligned/train_05289_aligned.jpg,1
aligned/train_00813_aligned.jpg,1
aligned/train_02445_aligned.jpg,6
aligned/train_00178_aligned.jpg,1
aligned/train_08748_aligned.jpg,1
aligned/train_10422_aligned.jpg,0
aligned/train_07250_aligned.jpg,6
aligned/train_04780_aligned.jpg,6
aligned/train_07666_aligned.jpg,1
aligned/train_08486_aligned.jpg,3
aligned/train_06150_aligned.jpg,1
aligned/train_06187_aligned.jpg,1
aligned/train_03046_aligned.jpg,1
aligned/train_03786_aligned.jpg,1
aligned/train_01435_aligned.jpg,3
aligned/train_02544_aligned.jpg,1
aligned/train_02634_aligned.jpg,1
aligned/train_09550_aligned.jpg,5
aligned/train_08193_aligned.jpg,2
aligned/train_00458_aligned.jpg,6
aligned/train_02058_aligned.jpg,1
aligned/train_01369_aligned.jpg,1
aligned/train_11885_aligned.jpg,0
aligned/train_04654_aligned.jpg,6
aligned/train_09755_aligned.jpg,0
aligned/train_08604_aligned.jpg,5
aligned/train_03356_aligned.jpg,1
aligned/train_01321_aligned.jpg,5
aligned/train_08460_aligned.jpg,1
aligned/train_01428_aligned.jpg,1
aligned/train_05435_aligned.jpg,1
aligned/train_01698_aligned.jpg,1
aligned/train_01670_aligned.jpg,1
aligned/train_04767_aligned.jpg,2
aligned/train_07497_aligned.jpg,1
aligned/train_07334_aligned.jpg,4
aligned/train_06572_aligned.jpg,1
aligned/train_08659_aligned.jpg,1
aligned/train_08698_aligned.jpg,1
aligned/train_06979_aligned.jpg,2
aligned/train_10457_aligned.jpg,0
aligned/train_07829_aligned.jpg,2
aligned/train_09714_aligned.jpg,5
aligned/train_08611_aligned.jpg,2
aligned/train_11595_aligned.jpg,0
aligned/train_11099_aligned.jpg,0
aligned/train_09643_aligned.jpg,5
aligned/train_06347_aligned.jpg,1
aligned/train_09979_aligned.jpg,0
aligned/train_05046_aligned.jpg,1
aligned/train_12136_aligned.jpg,0
aligned/train_04792_aligned.jpg,1
aligned/train_10720_aligned.jpg,0
aligned/train_05227_aligned.jpg,2
aligned/train_10145_aligned.jpg,0
aligned/train_05148_aligned.jpg,2
aligned/train_00334_aligned.jpg,1
aligned/train_04402_aligned.jpg,6
aligned/train_06246_aligned.jpg,1
aligned/train_10023_aligned.jpg,0
aligned/train_08100_aligned.jpg,1
aligned/train_02271_aligned.jpg,1
aligned/train_00304_aligned.jpg,3
aligned/train_05333_aligned.jpg,1
aligned/train_07732_aligned.jpg,1
aligned/train_09385_aligned.jpg,4
aligned/train_04820_aligned.jpg,1
aligned/train_08350_aligned.jpg,3
aligned/train_07333_aligned.jpg,6
aligned/train_00211_aligned.jpg,1
aligned/train_08716_aligned.jpg,1
aligned/train_08682_aligned.jpg,1
aligned/train_04537_aligned.jpg,3
aligned/train_00652_aligned.jpg,2
aligned/train_04533_aligned.jpg,1
aligned/train_07884_aligned.jpg,1
aligned/train_10372_aligned.jpg,0
aligned/train_07953_aligned.jpg,1
aligned/train_07593_aligned.jpg,1
aligned/train_04723_aligned.jpg,3
aligned/train_05220_aligned.jpg,2
aligned/train_03287_aligned.jpg,1
aligned/train_03718_aligned.jpg,1
aligned/train_12147_aligned.jpg,0
aligned/train_06632_aligned.jpg,2
aligned/train_05207_aligned.jpg,1
aligned/train_07448_aligned.jpg,3
aligned/train_03017_aligned.jpg,5
aligned/train_07537_aligned.jpg,1
aligned/train_10496_aligned.jpg,0
aligned/train_10996_aligned.jpg,0
aligned/train_10029_aligned.jpg,0
aligned/train_08514_aligned.jpg,6
aligned/train_02255_aligned.jpg,2
aligned/train_03308_aligned.jpg,2
aligned/train_03220_aligned.jpg,1
aligned/train_02070_aligned.jpg,1
aligned/train_10728_aligned.jpg,0
aligned/train_02343_aligned.jpg,1
aligned/train_09981_aligned.jpg,0
aligned/train_05633_aligned.jpg,1
aligned/train_08310_aligned.jpg,2
aligned/train_06097_aligned.jpg,1
aligned/train_08184_aligned.jpg,1
aligned/train_05538_aligned.jpg,1
aligned/train_03483_aligned.jpg,1
aligned/train_04992_aligned.jpg,1
aligned/train_04950_aligned.jpg,3
aligned/train_00399_aligned.jpg,3
aligned/train_03379_aligned.jpg,1
aligned/train_00909_aligned.jpg,6
aligned/train_00593_aligned.jpg,2
aligned/train_10566_aligned.jpg,0
aligned/train_02992_aligned.jpg,1
aligned/train_12197_aligned.jpg,0
aligned/train_01048_aligned.jpg,2
aligned/train_01741_aligned.jpg,3
aligned/train_12118_aligned.jpg,0
aligned/train_11354_aligned.jpg,0
aligned/train_05170_aligned.jpg,5
aligned/train_08271_aligned.jpg,6
aligned/train_00765_aligned.jpg,5
aligned/train_08215_aligned.jpg,3
aligned/train_02010_aligned.jpg,1
aligned/train_08289_aligned.jpg,1
aligned/train_05221_aligned.jpg,1
aligned/train_02586_aligned.jpg,1
aligned/train_08512_aligned.jpg,6
aligned/train_04270_aligned.jpg,2
aligned/train_01352_aligned.jpg,6
aligned/train_08619_aligned.jpg,1
aligned/train_05826_aligned.jpg,1
aligned/train_05791_aligned.jpg,2
aligned/train_10271_aligned.jpg,0
aligned/train_10854_aligned.jpg,0
aligned/train_02406_aligned.jpg,1
aligned/train_04848_aligned.jpg,2
aligned/train_02974_aligned.jpg,1
aligned/train_10848_aligned.jpg,0
aligned/train_05152_aligned.jpg,1
aligned/train_07932_aligned.jpg,1
aligned/train_10310_aligned.jpg,0
aligned/train_11045_aligned.jpg,0
aligned/train_05278_aligned.jpg,1
aligned/train_06715_aligned.jpg,3
aligned/train_12038_aligned.jpg,0
aligned/train_10688_aligned.jpg,0
aligned/train_11301_aligned.jpg,0
aligned/train_10830_aligned.jpg,0
aligned/train_04100_aligned.jpg,6
aligned/train_09221_aligned.jpg,4
aligned/train_01140_aligned.jpg,1
aligned/train_01122_aligned.jpg,3
aligned/train_08697_aligned.jpg,1
aligned/train_08964_aligned.jpg,1
aligned/train_06437_aligned.jpg,6
aligned/train_09752_aligned.jpg,0
aligned/train_07093_aligned.jpg,2
aligned/train_10661_aligned.jpg,0
aligned/train_11492_aligned.jpg,0
aligned/train_06308_aligned.jpg,1
aligned/train_04951_aligned.jpg,3
aligned/train_04685_aligned.jpg,1
aligned/train_01471_aligned.jpg,1
aligned/train_04092_aligned.jpg,3
aligned/train_08673_aligned.jpg,2
aligned/train_04914_aligned.jpg,1
aligned/train_04346_aligned.jpg,3
aligned/train_11628_aligned.jpg,0
aligned/train_03985_aligned.jpg,6
aligned/train_09927_aligned.jpg,0
aligned/train_11071_aligned.jpg,0
aligned/train_05752_aligned.jpg,2
aligned/train_03291_aligned.jpg,1
aligned/train_03695_aligned.jpg,1
aligned/train_09426_aligned.jpg,5
aligned/train_00249_aligned.jpg,2
aligned/train_07299_aligned.jpg,6
aligned/train_04304_aligned.jpg,3
aligned/train_07153_aligned.jpg,1
aligned/train_00563_aligned.jpg,2
aligned/train_10526_aligned.jpg,0
aligned/train_06272_aligned.jpg,1
aligned/train_09983_aligned.jpg,0
aligned/train_10798_aligned.jpg,0
aligned/train_10945_aligned.jpg,0
aligned/train_00915_aligned.jpg,6
aligned/train_11085_aligned.jpg,0
aligned/train_10281_aligned.jpg,0
aligned/train_08219_aligned.jpg,1
aligned/train_01635_aligned.jpg,1
aligned/train_03818_aligned.jpg,3
aligned/train_10554_aligned.jpg,0
aligned/train_00863_aligned.jpg,6
aligned/train_07673_aligned.jpg,6
aligned/train_08102_aligned.jpg,2
aligned/train_07709_aligned.jpg,1
aligned/train_05712_aligned.jpg,1
aligned/train_04029_aligned.jpg,2
aligned/train_00181_aligned.jpg,3
aligned/train_04631_aligned.jpg,1
aligned/train_04790_aligned.jpg,6
aligned/train_10466_aligned.jpg,0
aligned/train_11340_aligned.jpg,0
aligned/train_06207_aligned.jpg,1
aligned/train_04330_aligned.jpg,1
aligned/train_06862_aligned.jpg,1
aligned/train_06886_aligned.jpg,2
aligned/train_02560_aligned.jpg,3
aligned/train_03446_aligned.jpg,2
aligned/train_06256_aligned.jpg,1
aligned/train_08597_aligned.jpg,2
aligned/train_02993_aligned.jpg,2
aligned/train_10746_aligned.jpg,0
aligned/train_03131_aligned.jpg,1
aligned/train_09653_aligned.jpg,5
aligned/train_11737_aligned.jpg,0
aligned/train_05398_aligned.jpg,2
aligned/train_00901_aligned.jpg,1
aligned/train_06569_aligned.jpg,3
aligned/train_05039_aligned.jpg,3
aligned/train_02792_aligned.jpg,1
aligned/train_11389_aligned.jpg,0
aligned/train_04013_aligned.jpg,2
aligned/train_06635_aligned.jpg,1
aligned/train_03791_aligned.jpg,6
aligned/train_00093_aligned.jpg,1
aligned/train_05768_aligned.jpg,3
aligned/train_11959_aligned.jpg,0
aligned/train_07339_aligned.jpg,6
aligned/train_04747_aligned.jpg,1
aligned/train_11856_aligned.jpg,0
aligned/train_04177_aligned.jpg,1
aligned/train_06591_aligned.jpg,1
aligned/train_06667_aligned.jpg,1
aligned/train_09297_aligned.jpg,4
aligned/train_02678_aligned.jpg,5
aligned/train_03801_aligned.jpg,2
aligned/train_01085_aligned.jpg,2
aligned/train_08189_aligned.jpg,6
aligned/train_02367_aligned.jpg,2
aligned/train_10198_aligned.jpg,0
aligned/train_02920_aligned.jpg,1
aligned/train_02338_aligned.jpg,1
aligned/train_04157_aligned.jpg,1
aligned/train_09130_aligned.jpg,1
aligned/train_09542_aligned.jpg,5
aligned/train_07922_aligned.jpg,1
aligned/train_11914_aligned.jpg,0
aligned/train_03061_aligned.jpg,1
aligned/train_00409_aligned.jpg,1
aligned/train_08867_aligned.jpg,5
aligned/train_01400_aligned.jpg,2
aligned/train_05260_aligned.jpg,6
aligned/train_08305_aligned.jpg,2
aligned/train_02615_aligned.jpg,2
aligned/train_11700_aligned.jpg,0
aligned/train_05986_aligned.jpg,2
aligned/train_06919_aligned.jpg,6
aligned/train_01214_aligned.jpg,6
aligned/train_05156_aligned.jpg,1
aligned/train_06875_aligned.jpg,1
aligned/train_11674_aligned.jpg,0
aligned/train_04008_aligned.jpg,3
aligned/train_04024_aligned.jpg,1
aligned/train_02612_aligned.jpg,1
aligned/train_08828_aligned.jpg,1
aligned/train_09604_aligned.jpg,5
aligned/train_05995_aligned.jpg,2
aligned/train_04405_aligned.jpg,1
aligned/train_01348_aligned.jpg,1
aligned/train_05269_aligned.jpg,3
aligned/train_08881_aligned.jpg,1
aligned/train_03394_aligned.jpg,2
aligned/train_04195_aligned.jpg,1
aligned/train_03195_aligned.jpg,1
aligned/train_05901_aligned.jpg,2
aligned/train_08070_aligned.jpg,1
aligned/train_09142_aligned.jpg,1
aligned/train_10437_aligned.jpg,0
aligned/train_09199_aligned.jpg,4
aligned/train_08333_aligned.jpg,1
aligned/train_02003_aligned.jpg,3
aligned/train_00331_aligned.jpg,1
aligned/train_10256_aligned.jpg,0
aligned/train_05720_aligned.jpg,1
aligned/train_12214_aligned.jpg,0
aligned/train_03959_aligned.jpg,1
aligned/train_01092_aligned.jpg,2
aligned/train_00074_aligned.jpg,1
aligned/train_11589_aligned.jpg,0
aligned/train_03922_aligned.jpg,3
aligned/train_11396_aligned.jpg,0
aligned/train_07967_aligned.jpg,1
aligned/train_11347_aligned.jpg,0
aligned/train_05837_aligned.jpg,1
aligned/train_00042_aligned.jpg,2
aligned/train_04772_aligned.jpg,1
aligned/train_11234_aligned.jpg,0
aligned/train_07857_aligned.jpg,1
aligned/train_09838_aligned.jpg,0
aligned/train_00319_aligned.jpg,2
aligned/train_09456_aligned.jpg,5
aligned/train_04516_aligned.jpg,5
aligned/train_06188_aligned.jpg,1
aligned/train_09189_aligned.jpg,4
aligned/train_09619_aligned.jpg,5
aligned/train_03108_aligned.jpg,1
aligned/train_06099_aligned.jpg,1
aligned/train_01622_aligned.jpg,1
aligned/train_06751_aligned.jpg,2
aligned/train_08676_aligned.jpg,1
aligned/train_02168_aligned.jpg,1
aligned/train_02819_aligned.jpg,3
aligned/train_08542_aligned.jpg,1
aligned/train_12225_aligned.jpg,0
aligned/train_08859_aligned.jpg,6
aligned/train_00086_aligned.jpg,1
aligned/train_11534_aligned.jpg,0
aligned/train_01351_aligned.jpg,2
aligned/train_10951_aligned.jpg,0
aligned/train_08029_aligned.jpg,3
aligned/train_01036_aligned.jpg,1
aligned/train_04443_aligned.jpg,2
aligned/train_01942_aligned.jpg,1
aligned/train_06519_aligned.jpg,2
aligned/train_10933_aligned.jpg,0
aligned/train_06342_aligned.jpg,2
aligned/train_06059_aligned.jpg,2
aligned/train_05062_aligned.jpg,3
aligned/train_06380_aligned.jpg,2
aligned/train_03602_aligned.jpg,1
aligned/train_06415_aligned.jpg,1
aligned/train_08766_aligned.jpg,5
aligned/train_09389_aligned.jpg,4
aligned/train_09183_aligned.jpg,4
aligned/train_02589_aligned.jpg,1
aligned/train_12089_aligned.jpg,0
aligned/train_04630_aligned.jpg,1
aligned/train_08082_aligned.jpg,1
aligned/train_09878_aligned.jpg,0
aligned/train_09252_aligned.jpg,4
aligned/train_07145_aligned.jpg,6
aligned/train_00899_aligned.jpg,3
aligned/train_06067_aligned.jpg,2
aligned/train_02528_aligned.jpg,1
aligned/train_00959_aligned.jpg,1
aligned/train_02518_aligned.jpg,1
aligned/train_12097_aligned.jpg,0
aligned/train_06563_aligned.jpg,5
aligned/train_00466_aligned.jpg,1
aligned/train_11460_aligned.jpg,0
aligned/train_07947_aligned.jpg,2
aligned/train_08872_aligned.jpg,2
aligned/train_11780_aligned.jpg,0
aligned/train_08855_aligned.jpg,1
aligned/train_00869_aligned.jpg,1
aligned/train_03943_aligned.jpg,5
aligned/train_10114_aligned.jpg,0
aligned/train_04343_aligned.jpg,1
aligned/train_11229_aligned.jpg,0
aligned/train_03161_aligned.jpg,1
aligned/train_01414_aligned.jpg,1
aligned/train_11388_aligned.jpg,0
aligned/train_05839_aligned.jpg,1
aligned/train_09738_aligned.jpg,5
aligned/train_04505_aligned.jpg,1
aligned/train_03636_aligned.jpg,1
aligned/train_02302_aligned.jpg,1
aligned/train_09676_aligned.jpg,5
aligned/train_11214_aligned.jpg,0
aligned/train_01434_aligned.jpg,1
aligned/train_03474_aligned.jpg,1
aligned/train_08201_aligned.jpg,1
aligned/train_11425_aligned.jpg,0
aligned/train_06132_aligned.jpg,3
aligned/train_01787_aligned.jpg,3
aligned/train_04475_aligned.jpg,2
aligned/train_05112_aligned.jpg,1
aligned/train_07192_aligned.jpg,1
aligned/train_10548_aligned.jpg,0
aligned/train_05340_aligned.jpg,1
aligned/train_08950_aligned.jpg,3
aligned/train_01112_aligned.jpg,3
aligned/train_10420_aligned.jpg,0
aligned/train_02883_aligned.jpg,1
aligned/train_12199_aligned.jpg,0
aligned/train_06976_aligned.jpg,1
aligned/train_09555_aligned.jpg,5
aligned/train_04641_aligned.jpg,2
aligned/train_11837_aligned.jpg,0
aligned/train_07781_aligned.jpg,1
aligned/train_08367_aligned.jpg,1
aligned/train_07414_aligned.jpg,3
aligned/train_03699_aligned.jpg,3
aligned/train_04234_aligned.jpg,6
aligned/train_02803_aligned.jpg,6
aligned/train_09639_aligned.jpg,5
aligned/train_12049_aligned.jpg,0
aligned/train_01220_aligned.jpg,1
aligned/train_02499_aligned.jpg,1
aligned/train_05251_aligned.jpg,1
aligned/train_07022_aligned.jpg,1
aligned/train_02994_aligned.jpg,1
aligned/train_02949_aligned.jpg,1
aligned/train_09074_aligned.jpg,5
aligned/train_10306_aligned.jpg,0
aligned/train_10659_aligned.jpg,0
aligned/train_07214_aligned.jpg,1
aligned/train_01492_aligned.jpg,3
aligned/train_02710_aligned.jpg,1
aligned/train_01563_aligned.jpg,1
aligned/train_07182_aligned.jpg,2
aligned/train_10925_aligned.jpg,0
aligned/train_06825_aligned.jpg,1
aligned/train_00544_aligned.jpg,2
aligned/train_09494_aligned.jpg,5
aligned/train_02020_aligned.jpg,1
aligned/train_08194_aligned.jpg,2
aligned/train_05997_aligned.jpg,1
aligned/train_10810_aligned.jpg,0
aligned/train_08701_aligned.jpg,1
aligned/train_08625_aligned.jpg,1
aligned/train_06596_aligned.jpg,1
aligned/train_02597_aligned.jpg,6
aligned/train_09795_aligned.jpg,0
aligned/train_02614_aligned.jpg,1
aligned/train_04171_aligned.jpg,1
aligned/train_08160_aligned.jpg,1
aligned/train_01767_aligned.jpg,1
aligned/train_06408_aligned.jpg,6
aligned/train_00734_aligned.jpg,1
aligned/train_10742_aligned.jpg,0
aligned/train_06822_aligned.jpg,1
aligned/train_02862_aligned.jpg,1
aligned/train_05748_aligned.jpg,2
aligned/train_03102_aligned.jpg,1
aligned/train_05439_aligned.jpg,3
aligned/train_04101_aligned.jpg,3
aligned/train_09636_aligned.jpg,5
aligned/train_01497_aligned.jpg,1
aligned/train_08441_aligned.jpg,2
aligned/train_07506_aligned.jpg,6
aligned/train_12235_aligned.jpg,0
aligned/train_08281_aligned.jpg,2
aligned/train_04415_aligned.jpg,3
aligned/train_05894_aligned.jpg,1
aligned/train_06217_aligned.jpg,2
aligned/train_01955_aligned.jpg,1
aligned/train_02169_aligned.jpg,1
aligned/train_09487_aligned.jpg,5
aligned/train_05175_aligned.jpg,6
aligned/train_06640_aligned.jpg,3
aligned/train_03615_aligned.jpg,1
aligned/train_04368_aligned.jpg,1
aligned/train_04059_aligned.jpg,1
aligned/train_00903_aligned.jpg,1
aligned/train_08216_aligned.jpg,1
aligned/train_05263_aligned.jpg,1
aligned/train_07842_aligned.jpg,6
aligned/train_04668_aligned.jpg,1
aligned/train_00494_aligned.jpg,1
aligned/train_10696_aligned.jpg,0
aligned/train_07978_aligned.jpg,6
aligned/train_03414_aligned.jpg,1
aligned/train_02914_aligned.jpg,3
aligned/train_04412_aligned.jpg,1
aligned/train_11696_aligned.jpg,0
aligned/train_07314_aligned.jpg,2
aligned/train_05675_aligned.jpg,2
aligned/train_00151_aligned.jpg,3
aligned/train_04345_aligned.jpg,3
aligned/train_10293_aligned.jpg,0
aligned/train_07310_aligned.jpg,6
aligned/train_10986_aligned.jpg,0
aligned/train_03370_aligned.jpg,2
aligned/train_10781_aligned.jpg,0
aligned/train_07190_aligned.jpg,1
aligned/train_11056_aligned.jpg,0
aligned/train_03650_aligned.jpg,5
aligned/train_05503_aligned.jpg,1
aligned/train_06685_aligned.jpg,5
aligned/train_07499_aligned.jpg,3
aligned/train_00709_aligned.jpg,1
aligned/train_09565_aligned.jpg,5
aligned/train_10719_aligned.jpg,0
aligned/train_10123_aligned.jpg,0
aligned/train_11792_aligned.jpg,0
aligned/train_05782_aligned.jpg,3
aligned/train_01499_aligned.jpg,1
aligned/train_08688_aligned.jpg,1
aligned/train_01091_aligned.jpg,1
aligned/train_00036_aligned.jpg,1
aligned/train_04891_aligned.jpg,3
aligned/train_02471_aligned.jpg,3
aligned/train_08710_aligned.jpg,1
aligned/train_09143_aligned.jpg,1
aligned/train_07255_aligned.jpg,1
aligned/train_05497_aligned.jpg,1
aligned/train_04715_aligned.jpg,1
aligned/train_04293_aligned.jpg,2
aligned/train_00429_aligned.jpg,2
aligned/train_11858_aligned.jpg,0
aligned/train_03289_aligned.jpg,3
aligned/train_06579_aligned.jpg,1
aligned/train_09293_aligned.jpg,4
aligned/train_07056_aligned.jpg,2
aligned/train_08396_aligned.jpg,1
aligned/train_09254_aligned.jpg,4
aligned/train_11162_aligned.jpg,0
aligned/train_11673_aligned.jpg,0
aligned/train_01924_aligned.jpg,1
aligned/train_09744_aligned.jpg,5
aligned/train_03026_aligned.jpg,1
aligned/train_02488_aligned.jpg,1
aligned/train_09489_aligned.jpg,5
aligned/train_01433_aligned.jpg,3
aligned/train_10616_aligned.jpg,0
aligned/train_07746_aligned.jpg,6
aligned/train_00705_aligned.jpg,1
aligned/train_06154_aligned.jpg,1
aligned/train_11905_aligned.jpg,0
aligned/train_08636_aligned.jpg,1
aligned/train_02128_aligned.jpg,3
aligned/train_10511_aligned.jpg,0
aligned/train_10244_aligned.jpg,0
aligned/train_00609_aligned.jpg,1
aligned/train_08904_aligned.jpg,1
aligned/train_08068_aligned.jpg,3
aligned/train_07906_aligned.jpg,2
aligned/train_08561_aligned.jpg,2
aligned/train_02373_aligned.jpg,1
aligned/train_07136_aligned.jpg,1
aligned/train_10312_aligned.jpg,0
aligned/train_08544_aligned.jpg,1
aligned/train_05200_aligned.jpg,2
aligned/train_06638_aligned.jpg,1
aligned/train_08383_aligned.jpg,1
aligned/train_00759_aligned.jpg,2
aligned/train_06062_aligned.jpg,5
aligned/train_08186_aligned.jpg,3
aligned/train_10964_aligned.jpg,0
aligned/train_05806_aligned.jpg,1
aligned/train_12174_aligned.jpg,0
aligned/train_12200_aligned.jpg,0
aligned/train_07583_aligned.jpg,6
aligned/train_02088_aligned.jpg,3
aligned/train_00400_aligned.jpg,3
aligned/train_00931_aligned.jpg,3
aligned/train_03729_aligned.jpg,3
aligned/train_00543_aligned.jpg,3
aligned/train_10092_aligned.jpg,0
aligned/train_04449_aligned.jpg,1
aligned/train_09977_aligned.jpg,0
